song_id,artist,title,dominant_emotion,dominant_sentiment,emotion_distribution,sentiment_distribution
7365094,ALESDA!,The Reason,joy,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.2106118822382131, 'surprise': 0.0, 'trust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'anger': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.2106118822382131})"
1019704,Rita Lee,Michelle,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'trust': 0.0, 'joy': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
4481162,Yours Godly,Never Stopin,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'trust': 0.0, 'sadness': 0.0, 'joy': 0.0, 'anger': 0.0, 'surprise': 0.0, 'fear': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
3876619,Gabi du Plessis,Who Do You?,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'disgust': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'sadness': 0.0, 'trust': 0.0, 'anticipation': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
54858,Yung Nate,Ridin Down The Block,trust,positive,"defaultdict(<class 'int'>, {'trust': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
1584611,The Changes,Twilight,sadness,negative,"defaultdict(<class 'int'>, {'sadness': 0.0, 'fear': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0})"
4768794,awfultune,I Met Sarah in the Bathroom,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'anticipation': 0.0, 'trust': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
7491163,Genius Traducciones al Espaol,​twenty one pilots - March To The Sea Traducción al Español,anger,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
4091092,Fred Fortin,Charlie  Merciements,trust,positive,"defaultdict(<class 'int'>, {'trust': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
5540375,Shelter Dogs,Im Not Gonna Do Anything for You,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
7642628,Carnie Wilson,Santa Baby,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'surprise': 0.0, 'anger': 0.0, 'anticipation': 0.0, 'disgust': 0.0, 'trust': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
2864086,S.O.G. (Rap),God Complex,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'fear': 0.0, 'joy': 0.0, 'trust': 0.0, 'anger': 0.0, 'sadness': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
7562655,Figure Beach,Beneath The Pines,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'anticipation': 0.0, 'fear': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
2872697,13 & God,Beat On Us,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.1007863450247136, 'trust': 0.1007863450247136, 'anticipation': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'fear': 0.0, 'disgust': 0.0, 'anger': 0.0})","defaultdict(<class 'int'>, {'positive': 0.1007863450247136, 'negative': 0.0})"
3419119,Jahnathan Nerette,Dont Be Like Me,trust,positive,"defaultdict(<class 'int'>, {'disgust': 0.009950110407839163, 'trust': 0.027502506537891387, 'joy': 0.017552396130052224, 'anticipation': 0.0, 'surprise': 0.0, 'sadness': 0.0, 'fear': 0.0, 'anger': 0.0})","defaultdict(<class 'int'>, {'positive': 0.061865007671395966, 'negative': 0.009950110407839163})"
164730,Jack London,White Fang Chap. 1.3,sadness,negative,"defaultdict(<class 'int'>, {'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
428054,Patrick Stump,Cryptozoology,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0, 'anger': 0.0, 'fear': 0.0, 'disgust': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
1962791,Nationalteatern,Livet är en fest - live,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
5075719,VIAL,Sloshville,anticipation,negative,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
4727137,Francesco Calabrese,Voglia Di Andare,disgust,negative,"defaultdict(<class 'int'>, {'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0})"
4055118,Chief Keef,Gated,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'anticipation': 0.0, 'fear': 0.0, 'sadness': 0.0, 'joy': 0.0, 'disgust': 0.0, 'trust': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
3264271,Ghost Atlas,Legs,surprise,positive,"defaultdict(<class 'int'>, {'surprise': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
4874898,YoungK66,Dura,trust,positive,"defaultdict(<class 'int'>, {'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0})"
6114024,Logan Peric,LOOTED,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.08005844479232295, 'fear': 0.0, 'sadness': 0.0, 'anticipation': 0.0, 'disgust': 0.08005844479232295, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.08005844479232295})"
5084556,LOGVN,Trapped,fear,negative,"defaultdict(<class 'int'>, {'fear': 0.02429466975164639, 'sadness': 0.02429466975164639, 'anger': 0.0, 'anticipation': 0.0, 'disgust': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.11224475053151092, 'negative': 0.15977515938449663})"
6171986,JUNNY (),Feel that,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.08238057748938134, 'disgust': 0.016436232579971715, 'fear': 0.0, 'sadness': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.05691889907409888, 'anger': 0.0})","defaultdict(<class 'int'>, {'negative': 0.016436232579971715, 'positive': 0.05691889907409888})"
5939869,Thecustomboxes,Why lip gloss boxes are high in demand in all over Australia?,trust,positive,"defaultdict(<class 'int'>, {'trust': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'anticipation': 0.0, 'anger': 0.0, 'joy': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.14332211179482054, 'negative': 0.0})"
5070594,Kevin WiRE,Birth Life Has Started,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'sadness': 0.0, 'anticipation': 0.0, 'trust': 0.0, 'anger': 0.0, 'fear': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
1659781,The Bacon Brothers,Sooner Or Later,trust,positive,"defaultdict(<class 'int'>, {'trust': 0.0, 'joy': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'anger': 0.0, 'anticipation': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
2843146,Eduardo Duetho,Um Tiro,trust,positive,"defaultdict(<class 'int'>, {'trust': 0.0, 'surprise': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
3059412,KDoubleU,RapSummit Entry,anticipation,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'fear': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'trust': 0.0, 'anticipation': 0.10290144199354706, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
6162749,Spritely,What Friends?,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'anticipation': 0.0, 'trust': 0.0, 'surprise': 0.0, 'fear': 0.0, 'sadness': 0.0, 'joy': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
4806440,Andrew Blair,Push Back,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'trust': 0.0, 'disgust': 0.0, 'anticipation': 0.0, 'anger': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
5728702,The Wiggles,Five Little Monkeys,sadness,negative,"defaultdict(<class 'int'>, {'sadness': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
4400937,"James ""J.T."" Taylor",Thats My Girl,joy,positive,"defaultdict(<class 'int'>, {'trust': 0.07532135980436798, 'anger': 0.2406030507707838, 'fear': 0.16793709412746743, 'sadness': 0.16793709412746743, 'joy': 0.4027027480566419, 'anticipation': 0.3197649413480494, 'disgust': 0.16793709412746743, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.4027027480566419, 'negative': 0.2406030507707838})"
1352766,Lovedrug,Candy,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'trust': 0.0, 'anger': 0.0, 'anticipation': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
1080478,Wency Cornejo,Hanggang,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
5258661,Rose Cousins,The Expert,anticipation,negative,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'trust': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
1747433,Kevin Welch,Andaman Sea,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'anticipation': 0.0, 'trust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
1824109,Merle Haggard,Yesterday,surprise,negative,"defaultdict(<class 'int'>, {'surprise': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'anticipation': 0.0, 'joy': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
3585362,Mugisho,Gotta Be U,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'anger': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
3858001,The Martinis,Hung Over,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0})"
7755342,Noname (FRA),Milly Rock,surprise,positive,"defaultdict(<class 'int'>, {'surprise': 0.0, 'disgust': 0.0, 'fear': 0.0, 'anger': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
4921702,"Fred Armisen, Richard Kind, Jessi Klein, Jak Knight, Nick Kroll & Jason Mantzoukas",Valentines Day,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.07055150991689502, 'joy': 0.0, 'trust': 0.0, 'disgust': 0.0, 'fear': 0.07055150991689502, 'sadness': 0.0, 'anger': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
4389780,The Early November,Mountain Range In My Living Room Acoustic,sadness,negative,"defaultdict(<class 'int'>, {'sadness': 0.0, 'trust': 0.0, 'anger': 0.0, 'anticipation': 0.0, 'fear': 0.0, 'joy': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
3249666,Woah Vicky,The Race Rice Gum Diss,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
2840472,Arow/Babek,Zakładam kaptur,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
6966963, (Minako Yoshida),愛は思うまま Let’s Do It,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0})"
7400863,Carnis Immortalis,Decaying Sun,fear,positive,"defaultdict(<class 'int'>, {'fear': 0.0, 'disgust': 0.0, 'sadness': 0.0, 'anticipation': 0.0, 'trust': 0.0, 'anger': 0.0, 'surprise': 0.0, 'joy': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
1032245,Kristiina Wheeler,Sunny Day,sadness,positive,"defaultdict(<class 'int'>, {'sadness': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.09149271706788212})"
6811354,Rebecka Reinhard,Whale The Bunker Sessions,joy,positive,"defaultdict(<class 'int'>, {'anticipation': 0.17414022193187934, 'joy': 0.17496981358291336, 'surprise': 0.045200230336205835, 'trust': 0.17496981358291336, 'fear': 0.0422307055884658, 'anger': 0.0422307055884658, 'disgust': 0.0422307055884658, 'sadness': 0.14398267068391662})","defaultdict(<class 'int'>, {'positive': 0.20656380799252255, 'negative': 0.17117069718413927})"
3439882,Jimmy Needham,The Story A Spoken Word,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0, 'fear': 0.0, 'anger': 0.0, 'sadness': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
5188178,Duda4real,June 19,fear,negative,"defaultdict(<class 'int'>, {'fear': 0.0, 'sadness': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0, 'surprise': 0.0, 'anger': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
4040401,Capital Punishment,Muzak Anonymous,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
6483399,sheffdan,Outside,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'anticipation': 0.0, 'trust': 0.0, 'fear': 0.0, 'anger': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
3766459,MC Igu & Celo1st,Hoje,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.1704314043622509, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.1704314043622509})"
2927683,Wri$tcut,DeadHead,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.24811731876782078, 'disgust': 0.15542202195972776, 'fear': 0.0, 'sadness': 0.0, 'anticipation': 0.0439852265019811, 'joy': 0.0439852265019811, 'surprise': 0.0439852265019811, 'trust': 0.0439852265019811})","defaultdict(<class 'int'>, {'positive': 0.0439852265019811, 'negative': 0.2041320922658397})"
5747827,AlcheXenic,Its Now or Never Freestyle,disgust,positive,"defaultdict(<class 'int'>, {'disgust': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'fear': 0.0, 'anger': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
3707069,Joe Lucazz,Nuage Noir,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.08286211999754303, 'disgust': 0.0, 'trust': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'negative': 0.08286211999754303, 'positive': 0.0})"
6752546,Olivia Rodrigo & Madison Hu,Hard Time,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'sadness': 0.0, 'anticipation': 0.0, 'disgust': 0.0, 'fear': 0.0, 'surprise': 0.0, 'joy': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
3601187,Egotronic,Odenwald feat. Johnny Weltraum  Rod Gonzalez,fear,negative,"defaultdict(<class 'int'>, {'fear': 0.0, 'sadness': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0})"
5154489,Estacadeaux,Beatboca,anger,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'sadness': 0.0, 'anticipation': 0.0, 'fear': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
7077092,Philthy Rich & Toohda Band$,Cut Ties,sadness,positive,"defaultdict(<class 'int'>, {'sadness': 0.28218951386579555, 'fear': 0.2529339710938633, 'anticipation': 0.26959590933173183, 'joy': 0.1853139714429159, 'trust': 0.1853139714429159, 'anger': 0.0, 'disgust': 0.0, 'surprise': 0.25168649612898475})","defaultdict(<class 'int'>, {'negative': 0.28218951386579555, 'positive': 0.4363762658589425})"
3130744,Amin,Turf Stripped,trust,positive,"defaultdict(<class 'int'>, {'trust': 0.0, 'joy': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'anticipation': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
5777482,Cementerio Inocentes,Infinito,trust,positive,"defaultdict(<class 'int'>, {'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0})"
1993447,Thiaguinho,Deixa Pra Mim,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'fear': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0})"
1062372,Jimmy Needham,The Reason I Sing,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'trust': 0.0, 'joy': 0.0, 'sadness': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
1764574,John Vanderslice,You Were My Fiji,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'anticipation': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'joy': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
2220051,Gusttavo Lima,Balada Tchê tcherere tchê tchê Remix,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'fear': 0.0, 'joy': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'trust': 0.0, 'anger': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
1006773,Jean Racine,Entre Nous,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0})"
7365510,Darkness by Oath,I Escape From,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'anger': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
5161611,SoarNami,I Need Time,fear,negative,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'fear': 0.28323565626889147, 'sadness': 0.28323565626889147, 'anger': 0.28323565626889147, 'disgust': 0.28323565626889147, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.28323565626889147, 'positive': 0.0})"
23505,ILL BILL,License to ILL,anger,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'trust': 0.0, 'surprise': 0.0, 'sadness': 0.0, 'anger': 0.08514695692443448, 'fear': 0.08514695692443448, 'disgust': 0.0, 'joy': 0.0})","defaultdict(<class 'int'>, {'positive': 0.12760895723983173, 'negative': 0.08514695692443448})"
4467852,Netta - ,Bassa Sababa Riddler Remix,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'fear': 0.0, 'anger': 0.0, 'joy': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
6364343,Edip Akbayram,Unutma Ha,fear,negative,"defaultdict(<class 'int'>, {'fear': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0})"
430403,Rufescent,Breaking In,anticipation,negative,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
6501662,Flaws,Quicksand,fear,positive,"defaultdict(<class 'int'>, {'fear': 0.0, 'sadness': 0.0, 'joy': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
891638,Be'lakor,The Desolation of Ares,anticipation,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'fear': 0.0, 'disgust': 0.0, 'sadness': 0.0, 'anticipation': 0.04860629733121753, 'surprise': 0.04860629733121753, 'joy': 0.04860629733121753, 'trust': 0.04860629733121753})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.11166968536861077})"
5460941,BabyTron,Mind On The Money,joy,positive,"defaultdict(<class 'int'>, {'anger': 0.7293489951956762, 'anticipation': 0.8274437563474475, 'joy': 1.2650618675101077, 'surprise': 0.726339406743147, 'trust': 0.8680340575829204, 'sadness': 0.0, 'disgust': 0.0, 'fear': 0.0})","defaultdict(<class 'int'>, {'positive': 1.5797182371325758, 'negative': 0.026732992168815545})"
7582907,Young T & Bugsey,Nice,anger,negative,"defaultdict(<class 'int'>, {'trust': 0.0, 'joy': 0.0, 'anger': 0.05238664132562593, 'anticipation': 0.0, 'surprise': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.05238664132562593})"
